os,vendedor,carne,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem
8621,JOCY,Não,19,OS_ENTREGUES_DIA,3,"[8621, 'JOCY', 'Não']",2024-02-03 00:00:00,,suzano,fev_24.xlsx
8648,Taty,Não,15,OS_ENTREGUES_DIA,5,"[8648, 'Taty', 'Não']",2024-02-05 00:00:00,,suzano,fev_24.xlsx
8605,JOCY,Não,16,OS_ENTREGUES_DIA,5,"[8605, 'JOCY', 'Não']",2024-02-05 00:00:00,,suzano,fev_24.xlsx
8651,Taty,Não,17,OS_ENTREGUES_DIA,5,"[8651, 'Taty', 'Não']",2024-02-05 00:00:00,,suzano,fev_24.xlsx
8542,Taty,Não,18,OS_ENTREGUES_DIA,5,"[8542, 'Taty', 'Não']",2024-02-05 00:00:00,,suzano,fev_24.xlsx
8659,Taty,Não,19,OS_ENTREGUES_DIA,5,"[8659, 'Taty', 'Não']",2024-02-05 00:00:00,,suzano,fev_24.xlsx
8500,Taty,Não,20,OS_ENTREGUES_DIA,5,"[8500, 'Taty', 'Não']",2024-02-05 00:00:00,,suzano,fev_24.xlsx
8501,Taty,Não,21,OS_ENTREGUES_DIA,5,"[8501, 'Taty', 'Não']",2024-02-05 00:00:00,,suzano,fev_24.xlsx
8620,taty,Não,15,OS_ENTREGUES_DIA,6,"[8620, 'taty', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8614,taty,Não,16,OS_ENTREGUES_DIA,6,"[8614, 'taty', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8575,jocy,Não,17,OS_ENTREGUES_DIA,6,"[8575, 'jocy', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8538,taty,Não,18,OS_ENTREGUES_DIA,6,"[8538, 'taty', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8643,jocy,Não,19,OS_ENTREGUES_DIA,6,"[8643, 'jocy', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8565,jocy,Não,20,OS_ENTREGUES_DIA,6,"[8565, 'jocy', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8528,taty,Não,21,OS_ENTREGUES_DIA,6,"[8528, 'taty', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8600,taty,Não,22,OS_ENTREGUES_DIA,6,"[8600, 'taty', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8627,jocy,Não,23,OS_ENTREGUES_DIA,6,"[8627, 'jocy', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8645,jocy,Não,24,OS_ENTREGUES_DIA,6,"[8645, 'jocy', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8615,taty,Não,25,OS_ENTREGUES_DIA,6,"[8615, 'taty', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8564,jocy,Não,26,OS_ENTREGUES_DIA,6,"[8564, 'jocy', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8585,taty,Não,27,OS_ENTREGUES_DIA,6,"[8585, 'taty', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8562,taty,Não,28,OS_ENTREGUES_DIA,6,"[8562, 'taty', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8629,jocy,Não,29,OS_ENTREGUES_DIA,6,"[8629, 'jocy', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8482,jocy,Não,30,OS_ENTREGUES_DIA,6,"[8482, 'jocy', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8630,jocy,Não,31,OS_ENTREGUES_DIA,6,"[8630, 'jocy', 'Não']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
Entrega de Carne,,,33,OS_ENTREGUES_DIA,6,"['Entrega de Carne', '', '']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,6,"['OS', 'Parcelas', 'Valor Total']",2024-02-06 00:00:00,,suzano,fev_24.xlsx
8662,jocy,Não,15,OS_ENTREGUES_DIA,7,"[8662, 'jocy', 'Não']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8486,jocy,Sim,16,OS_ENTREGUES_DIA,7,"[8486, 'jocy', 'Sim']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8612,jocy,Não,17,OS_ENTREGUES_DIA,7,"[8612, 'jocy', 'Não']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8587,jocy,Sim,18,OS_ENTREGUES_DIA,7,"[8587, 'jocy', 'Sim']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8595,jocy,Não,19,OS_ENTREGUES_DIA,7,"[8595, 'jocy', 'Não']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8593,jocy,Não,20,OS_ENTREGUES_DIA,7,"[8593, 'jocy', 'Não']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8622,jocy,Não,21,OS_ENTREGUES_DIA,7,"[8622, 'jocy', 'Não']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8532,taty,Não,22,OS_ENTREGUES_DIA,7,"[8532, 'taty', 'Não']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8623,jocy,Sim,23,OS_ENTREGUES_DIA,7,"[8623, 'jocy', 'Sim']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8660,taty,Sim,24,OS_ENTREGUES_DIA,7,"[8660, 'taty', 'Sim']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
Entrega de Carne,,,33,OS_ENTREGUES_DIA,7,"['Entrega de Carne', '', '']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,7,"['OS', 'Parcelas', 'Valor Total']",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8486,4,400,35,OS_ENTREGUES_DIA,7,"[8486, 4, 400]",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8587,6,660,36,OS_ENTREGUES_DIA,7,"[8587, 6, 660]",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8623,1,190,37,OS_ENTREGUES_DIA,7,"[8623, 1, 190]",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8660,5,278,38,OS_ENTREGUES_DIA,7,"[8660, 5, 278]",2024-02-07 00:00:00,,suzano,fev_24.xlsx
8656,TATY,Não,15,OS_ENTREGUES_DIA,8,"[8656, 'TATY', 'Não']",2024-02-08 00:00:00,,suzano,fev_24.xlsx
8543,JOCY,Não,16,OS_ENTREGUES_DIA,8,"[8543, 'JOCY', 'Não']",2024-02-08 00:00:00,,suzano,fev_24.xlsx
8567,TATY,Não,17,OS_ENTREGUES_DIA,8,"[8567, 'TATY', 'Não']",2024-02-08 00:00:00,,suzano,fev_24.xlsx
8386,JOCY,Não,18,OS_ENTREGUES_DIA,8,"[8386, 'JOCY', 'Não']",2024-02-08 00:00:00,,suzano,fev_24.xlsx
8369,JOCY,Sim,15,OS_ENTREGUES_DIA,9,"[8369, 'JOCY', 'Sim']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8370,JOCY,Sim,16,OS_ENTREGUES_DIA,9,"[8370, 'JOCY', 'Sim']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8553,TATY,Não,17,OS_ENTREGUES_DIA,9,"[8553, 'TATY', 'Não']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8590,TATY,Não,18,OS_ENTREGUES_DIA,9,"[8590, 'TATY', 'Não']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8598,TATY,Não,19,OS_ENTREGUES_DIA,9,"[8598, 'TATY', 'Não']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8599,TATY,Não,20,OS_ENTREGUES_DIA,9,"[8599, 'TATY', 'Não']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8646,TATY,Não,21,OS_ENTREGUES_DIA,9,"[8646, 'TATY', 'Não']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8651,TATY,Não,22,OS_ENTREGUES_DIA,9,"[8651, 'TATY', 'Não']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8652,JOCY,Não,23,OS_ENTREGUES_DIA,9,"[8652, 'JOCY', 'Não']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8658,TATY,Não,24,OS_ENTREGUES_DIA,9,"[8658, 'TATY', 'Não']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8688,TATY,Não,25,OS_ENTREGUES_DIA,9,"[8688, 'TATY', 'Não']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8687,JOCY,Não,26,OS_ENTREGUES_DIA,9,"[8687, 'JOCY', 'Não']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
Entrega de Carne,,,33,OS_ENTREGUES_DIA,9,"['Entrega de Carne', '', '']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,9,"['OS', 'Parcelas', 'Valor Total']",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8369,5,600,35,OS_ENTREGUES_DIA,9,"[8369, 5, 600]",2024-02-09 00:00:00,,suzano,fev_24.xlsx
8602,JOCY,Não,15,OS_ENTREGUES_DIA,10,"[8602, 'JOCY', 'Não']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
8604,JOCY,Não,16,OS_ENTREGUES_DIA,10,"[8604, 'JOCY', 'Não']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
8637,JOCY,Não,17,OS_ENTREGUES_DIA,10,"[8637, 'JOCY', 'Não']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
8673,TATY,Não,18,OS_ENTREGUES_DIA,10,"[8673, 'TATY', 'Não']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
8597,JOCY,Não,19,OS_ENTREGUES_DIA,10,"[8597, 'JOCY', 'Não']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
8580,JOCY,Não,20,OS_ENTREGUES_DIA,10,"[8580, 'JOCY', 'Não']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
8644,JOCY,Não,21,OS_ENTREGUES_DIA,10,"[8644, 'JOCY', 'Não']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
8554,TATY,Não,22,OS_ENTREGUES_DIA,10,"[8554, 'TATY', 'Não']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
8649,TATY,Não,23,OS_ENTREGUES_DIA,10,"[8649, 'TATY', 'Não']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
8650,TATY,Não,24,OS_ENTREGUES_DIA,10,"[8650, 'TATY', 'Não']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
Entrega de Carne,,,33,OS_ENTREGUES_DIA,10,"['Entrega de Carne', '', '']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,10,"['OS', 'Parcelas', 'Valor Total']",2024-02-10 00:00:00,,suzano,fev_24.xlsx
8701,jocy,Não,15,OS_ENTREGUES_DIA,12,"[8701, 'jocy', 'Não']",2024-02-12 00:00:00,,suzano,fev_24.xlsx
9671,taty,Não,16,OS_ENTREGUES_DIA,12,"[9671, 'taty', 'Não']",2024-02-12 00:00:00,,suzano,fev_24.xlsx
8589,TATY,Não,17,OS_ENTREGUES_DIA,12,"[8589, 'TATY', 'Não']",2024-02-12 00:00:00,,suzano,fev_24.xlsx
8668,jocy,Não,15,OS_ENTREGUES_DIA,14,"[8668, 'jocy', 'Não']",2024-02-14 00:00:00,,suzano,fev_24.xlsx
8700,jocy,Não,16,OS_ENTREGUES_DIA,14,"[8700, 'jocy', 'Não']",2024-02-14 00:00:00,,suzano,fev_24.xlsx
8607,jocy,Não,17,OS_ENTREGUES_DIA,14,"[8607, 'jocy', 'Não']",2024-02-14 00:00:00,,suzano,fev_24.xlsx
8608,jocy,Não,18,OS_ENTREGUES_DIA,14,"[8608, 'jocy', 'Não']",2024-02-14 00:00:00,,suzano,fev_24.xlsx
8677,jocy,Não,19,OS_ENTREGUES_DIA,14,"[8677, 'jocy', 'Não']",2024-02-14 00:00:00,,suzano,fev_24.xlsx
8465,jocy,Não,20,OS_ENTREGUES_DIA,14,"[8465, 'jocy', 'Não']",2024-02-14 00:00:00,,suzano,fev_24.xlsx
8306,zaine,Não,15,OS_ENTREGUES_DIA,15,"[8306, 'zaine', 'Não']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
8281,zaine,Não,16,OS_ENTREGUES_DIA,15,"[8281, 'zaine', 'Não']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
8679,taty,Não,17,OS_ENTREGUES_DIA,15,"[8679, 'taty', 'Não']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
8680,taty,Não,18,OS_ENTREGUES_DIA,15,"[8680, 'taty', 'Não']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
8618,taty,Não,19,OS_ENTREGUES_DIA,15,"[8618, 'taty', 'Não']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
8617,taty,Sim,20,OS_ENTREGUES_DIA,15,"[8617, 'taty', 'Sim']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
8633,jocy,Não,21,OS_ENTREGUES_DIA,15,"[8633, 'jocy', 'Não']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
8634,jocy,Não,22,OS_ENTREGUES_DIA,15,"[8634, 'jocy', 'Não']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
8666,taty,Não,23,OS_ENTREGUES_DIA,15,"[8666, 'taty', 'Não']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
Entrega de Carne,,,33,OS_ENTREGUES_DIA,15,"['Entrega de Carne', '', '']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,15,"['OS', 'Parcelas', 'Valor Total']",2024-02-15 00:00:00,,suzano,fev_24.xlsx
8617,4,300,35,OS_ENTREGUES_DIA,15,"[8617, 4, 300]",2024-02-15 00:00:00,,suzano,fev_24.xlsx
8642,jocy,Não,15,OS_ENTREGUES_DIA,16,"[8642, 'jocy', 'Não']",2024-02-16 00:00:00,,suzano,fev_24.xlsx
8624,jocy,Sim,16,OS_ENTREGUES_DIA,16,"[8624, 'jocy', 'Sim']",2024-02-16 00:00:00,,suzano,fev_24.xlsx
8530,jocy,Não,17,OS_ENTREGUES_DIA,16,"[8530, 'jocy', 'Não']",2024-02-16 00:00:00,,suzano,fev_24.xlsx
8638,jocy,Não,18,OS_ENTREGUES_DIA,16,"[8638, 'jocy', 'Não']",2024-02-16 00:00:00,,suzano,fev_24.xlsx
8625,jocy,Não,19,OS_ENTREGUES_DIA,16,"[8625, 'jocy', 'Não']",2024-02-16 00:00:00,,suzano,fev_24.xlsx
8716,taty,Não,20,OS_ENTREGUES_DIA,16,"[8716, 'taty', 'Não']",2024-02-16 00:00:00,,suzano,fev_24.xlsx
8706,TATY,Não,15,OS_ENTREGUES_DIA,17,"[8706, 'TATY', 'Não']",2024-02-17 00:00:00,,suzano,fev_24.xlsx
8667,JOCY,Não,16,OS_ENTREGUES_DIA,17,"[8667, 'JOCY', 'Não']",2024-02-17 00:00:00,,suzano,fev_24.xlsx
8714,TATY,Não,17,OS_ENTREGUES_DIA,17,"[8714, 'TATY', 'Não']",2024-02-17 00:00:00,,suzano,fev_24.xlsx
8715,TATY,Não,18,OS_ENTREGUES_DIA,17,"[8715, 'TATY', 'Não']",2024-02-17 00:00:00,,suzano,fev_24.xlsx
8667,JOCY,Não,19,OS_ENTREGUES_DIA,17,"[8667, 'JOCY', 'Não']",2024-02-17 00:00:00,,suzano,fev_24.xlsx
8588,TATY,Não,20,OS_ENTREGUES_DIA,17,"[8588, 'TATY', 'Não']",2024-02-17 00:00:00,,suzano,fev_24.xlsx
8568,TATY,Não,21,OS_ENTREGUES_DIA,17,"[8568, 'TATY', 'Não']",2024-02-17 00:00:00,,suzano,fev_24.xlsx
8698,taty,Não,15,OS_ENTREGUES_DIA,19,"[8698, 'taty', 'Não']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
8657,taty,Não,16,OS_ENTREGUES_DIA,19,"[8657, 'taty', 'Não']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
8631,taty,Não,17,OS_ENTREGUES_DIA,19,"[8631, 'taty', 'Não']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
8732,taty,Não,18,OS_ENTREGUES_DIA,19,"[8732, 'taty', 'Não']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
8733,taty,Não,19,OS_ENTREGUES_DIA,19,"[8733, 'taty', 'Não']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
8735,jocy,Não,20,OS_ENTREGUES_DIA,19,"[8735, 'jocy', 'Não']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
8691,jocy,Não,21,OS_ENTREGUES_DIA,19,"[8691, 'jocy', 'Não']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
8690,jocy,Não,22,OS_ENTREGUES_DIA,19,"[8690, 'jocy', 'Não']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
8411,jocy,Não,23,OS_ENTREGUES_DIA,19,"[8411, 'jocy', 'Não']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
Entrega de Carne,,,33,OS_ENTREGUES_DIA,19,"['Entrega de Carne', '', '']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,19,"['OS', 'Parcelas', 'Valor Total']",2024-02-19 00:00:00,,suzano,fev_24.xlsx
8707,jocy,Não,15,OS_ENTREGUES_DIA,20,"[8707, 'jocy', 'Não']",2024-02-20 00:00:00,,suzano,fev_24.xlsx
8689,taty,Não,16,OS_ENTREGUES_DIA,20,"[8689, 'taty', 'Não']",2024-02-20 00:00:00,,suzano,fev_24.xlsx
8334,jocy,Não,17,OS_ENTREGUES_DIA,20,"[8334, 'jocy', 'Não']",2024-02-20 00:00:00,,suzano,fev_24.xlsx
8719,jocy,Não,15,OS_ENTREGUES_DIA,21,"[8719, 'jocy', 'Não']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8695,taty,Sim,16,OS_ENTREGUES_DIA,21,"[8695, 'taty', 'Sim']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8619,jocy,Sim,17,OS_ENTREGUES_DIA,21,"[8619, 'jocy', 'Sim']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8561,taty,Não,18,OS_ENTREGUES_DIA,21,"[8561, 'taty', 'Não']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8732,taty,Não,19,OS_ENTREGUES_DIA,21,"[8732, 'taty', 'Não']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8725,jocy,Não,20,OS_ENTREGUES_DIA,21,"[8725, 'jocy', 'Não']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8722,jocy,Não,21,OS_ENTREGUES_DIA,21,"[8722, 'jocy', 'Não']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8745,jocy,Não,22,OS_ENTREGUES_DIA,21,"[8745, 'jocy', 'Não']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8748,taty,Não,23,OS_ENTREGUES_DIA,21,"[8748, 'taty', 'Não']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
Entrega de Carne,,,33,OS_ENTREGUES_DIA,21,"['Entrega de Carne', '', '']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,21,"['OS', 'Parcelas', 'Valor Total']",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8695,7,650,35,OS_ENTREGUES_DIA,21,"[8695, 7, 650]",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8619,8,850,36,OS_ENTREGUES_DIA,21,"[8619, 8, 850]",2024-02-21 00:00:00,,suzano,fev_24.xlsx
8750,taty,Não,15,OS_ENTREGUES_DIA,22,"[8750, 'taty', 'Não']",2024-02-22 00:00:00,,suzano,fev_24.xlsx
8751,taty,Não,16,OS_ENTREGUES_DIA,22,"[8751, 'taty', 'Não']",2024-02-22 00:00:00,,suzano,fev_24.xlsx
8749,taty,Não,17,OS_ENTREGUES_DIA,22,"[8749, 'taty', 'Não']",2024-02-22 00:00:00,,suzano,fev_24.xlsx
8610,jocy,Não,18,OS_ENTREGUES_DIA,22,"[8610, 'jocy', 'Não']",2024-02-22 00:00:00,,suzano,fev_24.xlsx
8676,taty,Não,19,OS_ENTREGUES_DIA,22,"[8676, 'taty', 'Não']",2024-02-22 00:00:00,,suzano,fev_24.xlsx
8741,JOCY,Não,15,OS_ENTREGUES_DIA,23,"[8741, 'JOCY', 'Não']",2024-02-23 00:00:00,,suzano,fev_24.xlsx
8759,TATY,Sim,16,OS_ENTREGUES_DIA,23,"[8759, 'TATY', 'Sim']",2024-02-23 00:00:00,,suzano,fev_24.xlsx
8704,TATY,Não,17,OS_ENTREGUES_DIA,23,"[8704, 'TATY', 'Não']",2024-02-23 00:00:00,,suzano,fev_24.xlsx
8603,TATY,Não,18,OS_ENTREGUES_DIA,23,"[8603, 'TATY', 'Não']",2024-02-23 00:00:00,,suzano,fev_24.xlsx
8560,TATY,Não,19,OS_ENTREGUES_DIA,23,"[8560, 'TATY', 'Não']",2024-02-23 00:00:00,,suzano,fev_24.xlsx
8636,taty,Sim,15,OS_ENTREGUES_DIA,24,"[8636, 'taty', 'Sim']",2024-02-24 00:00:00,,suzano,fev_24.xlsx
8693,jocy,Não,16,OS_ENTREGUES_DIA,24,"[8693, 'jocy', 'Não']",2024-02-24 00:00:00,,suzano,fev_24.xlsx
8757,taty,Não,17,OS_ENTREGUES_DIA,24,"[8757, 'taty', 'Não']",2024-02-24 00:00:00,,suzano,fev_24.xlsx
8669,taty,Sim,18,OS_ENTREGUES_DIA,24,"[8669, 'taty', 'Sim']",2024-02-24 00:00:00,,suzano,fev_24.xlsx
8729,taty,Sim,19,OS_ENTREGUES_DIA,24,"[8729, 'taty', 'Sim']",2024-02-24 00:00:00,,suzano,fev_24.xlsx
8764,taty,Não,20,OS_ENTREGUES_DIA,24,"[8764, 'taty', 'Não']",2024-02-24 00:00:00,,suzano,fev_24.xlsx
8758,taty,Não,21,OS_ENTREGUES_DIA,24,"[8758, 'taty', 'Não']",2024-02-24 00:00:00,,suzano,fev_24.xlsx
8682,jocy,Não,15,OS_ENTREGUES_DIA,26,"[8682, 'jocy', 'Não']",2024-02-26 00:00:00,,suzano,fev_24.xlsx
8769,jocy,Não,16,OS_ENTREGUES_DIA,26,"[8769, 'jocy', 'Não']",2024-02-26 00:00:00,,suzano,fev_24.xlsx
8591,taty,Não,17,OS_ENTREGUES_DIA,26,"[8591, 'taty', 'Não']",2024-02-26 00:00:00,,suzano,fev_24.xlsx
8594,taty,Não,18,OS_ENTREGUES_DIA,26,"[8594, 'taty', 'Não']",2024-02-26 00:00:00,,suzano,fev_24.xlsx
8728,taty,Não,19,OS_ENTREGUES_DIA,26,"[8728, 'taty', 'Não']",2024-02-26 00:00:00,,suzano,fev_24.xlsx
8672,taty,Não,15,OS_ENTREGUES_DIA,27,"[8672, 'taty', 'Não']",2024-02-27 00:00:00,,suzano,fev_24.xlsx
8709,jocy,Não,16,OS_ENTREGUES_DIA,27,"[8709, 'jocy', 'Não']",2024-02-27 00:00:00,,suzano,fev_24.xlsx
8647,taty,Não,17,OS_ENTREGUES_DIA,27,"[8647, 'taty', 'Não']",2024-02-27 00:00:00,,suzano,fev_24.xlsx
8746,taty,Não,18,OS_ENTREGUES_DIA,27,"[8746, 'taty', 'Não']",2024-02-27 00:00:00,,suzano,fev_24.xlsx
8782,taty,Não,19,OS_ENTREGUES_DIA,27,"[8782, 'taty', 'Não']",2024-02-27 00:00:00,,suzano,fev_24.xlsx
8699,jocy,Não,15,OS_ENTREGUES_DIA,28,"[8699, 'jocy', 'Não']",2024-02-28 00:00:00,,suzano,fev_24.xlsx
8685,taty,Não,16,OS_ENTREGUES_DIA,28,"[8685, 'taty', 'Não']",2024-02-28 00:00:00,,suzano,fev_24.xlsx
8703,jocy,Sim,17,OS_ENTREGUES_DIA,28,"[8703, 'jocy', 'Sim']",2024-02-28 00:00:00,,suzano,fev_24.xlsx
8742,jocy,Não,15,OS_ENTREGUES_DIA,29,"[8742, 'jocy', 'Não']",2024-02-29 00:00:00,,suzano,fev_24.xlsx
8653,taty,Não,16,OS_ENTREGUES_DIA,29,"[8653, 'taty', 'Não']",2024-02-29 00:00:00,,suzano,fev_24.xlsx
8786,ariani,Não,17,OS_ENTREGUES_DIA,29,"[8786, 'ariani', 'Não']",2024-02-29 00:00:00,,suzano,fev_24.xlsx
10452,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,1,"[10452, 'ROGÉRIO', 'Não']",2025-02-01 00:00:00,,suzano,fev_25.xlsx
10153,JOCY,Não,16,OS_ENTREGUES_DIA,1,"[10153, 'JOCY', 'Não']",2025-02-01 00:00:00,,suzano,fev_25.xlsx
10329,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,1,"[10329, 'ROGÉRIO', 'Não']",2025-02-01 00:00:00,,suzano,fev_25.xlsx
10331,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,1,"[10331, 'ROGÉRIO', 'Não']",2025-02-01 00:00:00,,suzano,fev_25.xlsx
10328,ROGÉRIO,Não,19,OS_ENTREGUES_DIA,1,"[10328, 'ROGÉRIO', 'Não']",2025-02-01 00:00:00,,suzano,fev_25.xlsx
10423,TATY,Não,20,OS_ENTREGUES_DIA,1,"[10423, 'TATY', 'Não']",2025-02-01 00:00:00,,suzano,fev_25.xlsx
10481,TATY,Não,21,OS_ENTREGUES_DIA,1,"[10481, 'TATY', 'Não']",2025-02-01 00:00:00,,suzano,fev_25.xlsx
10474,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,3,"[10474, 'ROGÉRIO', 'Não']",2025-02-03 00:00:00,,suzano,fev_25.xlsx
10342,ROGÉRIO,Sim,15,OS_ENTREGUES_DIA,4,"[10342, 'ROGÉRIO', 'Sim']",2025-02-04 00:00:00,,suzano,fev_25.xlsx
10345,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,4,"[10345, 'ROGÉRIO', 'Não']",2025-02-04 00:00:00,,suzano,fev_25.xlsx
10357,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,4,"[10357, 'ROGÉRIO', 'Não']",2025-02-04 00:00:00,,suzano,fev_25.xlsx
10358,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,4,"[10358, 'ROGÉRIO', 'Não']",2025-02-04 00:00:00,,suzano,fev_25.xlsx
10398,ROGÉRIO,Sim,19,OS_ENTREGUES_DIA,4,"[10398, 'ROGÉRIO', 'Sim']",2025-02-04 00:00:00,,suzano,fev_25.xlsx
10401,TATY,Não,20,OS_ENTREGUES_DIA,4,"[10401, 'TATY', 'Não']",2025-02-04 00:00:00,,suzano,fev_25.xlsx
10185,JOCY,Não,15,OS_ENTREGUES_DIA,5,"[10185, 'JOCY', 'Não']",2025-02-05 00:00:00,,suzano,fev_25.xlsx
10202,JOCY,Sim,16,OS_ENTREGUES_DIA,5,"[10202, 'JOCY', 'Sim']",2025-02-05 00:00:00,,suzano,fev_25.xlsx
10483,ROGÉRIO,não,17,OS_ENTREGUES_DIA,5,"[10483, 'ROGÉRIO', 'não']",2025-02-05 00:00:00,,suzano,fev_25.xlsx
10493,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,5,"[10493, 'ROGÉRIO', 'Não']",2025-02-05 00:00:00,,suzano,fev_25.xlsx
