os,parcelas,valor_total,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem
9436,8,999,37,ENTREGA_CARNE,4,"[9436, 8, 999]",2024-07-04 00:00:00,,suzano,jul_24.xlsx
9374,6,290,38,ENTREGA_CARNE,4,"[9374, 6, 290]",2024-07-04 00:00:00,,suzano,jul_24.xlsx
9370,6,650,39,ENTREGA_CARNE,4,"[9370, 6, 650]",2024-07-04 00:00:00,,suzano,jul_24.xlsx
9396,1,400,35,ENTREGA_CARNE,6,"[9396, 1, 400]",2024-07-06 00:00:00,,suzano,jul_24.xlsx
9289,6,549.6,36,ENTREGA_CARNE,6,"[9289, 6, 549.6]",2024-07-06 00:00:00,,suzano,jul_24.xlsx
9425,6,629,37,ENTREGA_CARNE,6,"[9425, 6, 629]",2024-07-06 00:00:00,,suzano,jul_24.xlsx
9393,8,1000,35,ENTREGA_CARNE,10,"[9393, 8, 1000]",2024-07-10 00:00:00,,suzano,jul_24.xlsx
9441,8,2850,36,ENTREGA_CARNE,10,"[9441, 8, 2850]",2024-07-10 00:00:00,,suzano,jul_24.xlsx
9452,6,400,35,ENTREGA_CARNE,11,"[9452, 6, 400]",2024-07-11 00:00:00,,suzano,jul_24.xlsx
9447,7,140,35,ENTREGA_CARNE,17,"[9447, 7, 140]",2024-07-17 00:00:00,,suzano,jul_24.xlsx
9018,5,500,36,ENTREGA_CARNE,17,"[9018, 5, 500]",2024-07-17 00:00:00,,suzano,jul_24.xlsx
9538,2,268,35,ENTREGA_CARNE,25,"[9538, 2, 268]",2024-07-25 00:00:00,,suzano,jul_24.xlsx
9472,5,350,35,ENTREGA_CARNE,27,"[9472, 5, 350]",2024-07-27 00:00:00,,suzano,jul_24.xlsx
9516,6,390,35,ENTREGA_CARNE,29,"[9516, 6, 390]",2024-07-29 00:00:00,,suzano,jul_24.xlsx
11167,3,68,35,ENTREGA_CARNE,2,"[11167, 3, 68]",2025-07-02 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx
11245,7,559,36,ENTREGA_CARNE,2,"[11245, 7, 559]",2025-07-02 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx
11256,8,795,35,ENTREGA_CARNE,3,"[11256, 8, 795]",2025-07-03 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx
11254,8,1211,36,ENTREGA_CARNE,3,"[11254, 8, 1211]",2025-07-03 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx
11251,6,690,35,ENTREGA_CARNE,11,"[11251, 6, 690]",2025-07-11 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx
11309,8,549,35,ENTREGA_CARNE,14,"[11309, 8, 549]",2025-07-14 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx
11287,,240,35,ENTREGA_CARNE,18,"[11287, '', 240]",2025-07-18 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx
11373,10,599,35,ENTREGA_CARNE,19,"[11373, 10, 599]",2025-07-19 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx
11167,3,68,35,ENTREGA_CARNE,2,"[11167, 3, 68]",2025-07-02 00:00:00,suzano 1,suzano,jul_25.xlsx
11245,7,559,36,ENTREGA_CARNE,2,"[11245, 7, 559]",2025-07-02 00:00:00,suzano 1,suzano,jul_25.xlsx
11256,8,795,35,ENTREGA_CARNE,3,"[11256, 8, 795]",2025-07-03 00:00:00,suzano 1,suzano,jul_25.xlsx
11254,8,1211,36,ENTREGA_CARNE,3,"[11254, 8, 1211]",2025-07-03 00:00:00,suzano 1,suzano,jul_25.xlsx
11251,6,690,35,ENTREGA_CARNE,11,"[11251, 6, 690]",2025-07-11 00:00:00,suzano 1,suzano,jul_25.xlsx
11309,8,549,35,ENTREGA_CARNE,14,"[11309, 8, 549]",2025-07-14 00:00:00,suzano 1,suzano,jul_25.xlsx
11287,,240,35,ENTREGA_CARNE,18,"[11287, '', 240]",2025-07-18 00:00:00,suzano 1,suzano,jul_25.xlsx
11311,6,590,35,ENTREGA_CARNE,21,"[11311, 6, 590]",2025-07-21 00:00:00,suzano 1,suzano,jul_25.xlsx
11396,,179,35,ENTREGA_CARNE,25,"[11396, '', 179]",2025-07-25 00:00:00,suzano 1,suzano,jul_25.xlsx
11407,7,1360,35,ENTREGA_CARNE,31,"[11407, 7, 1360]",2025-07-31 00:00:00,suzano 1,suzano,jul_25.xlsx
8943,9,1800,35,ENTREGA_CARNE,4,"[8943, 9, 1800]",2024-06-04 00:00:00,,suzano,jun_24.xlsx
9012,8,1800,35,ENTREGA_CARNE,6,"[9012, 8, 1800]",2024-06-06 00:00:00,,suzano,jun_24.xlsx
8814,4,434,36,ENTREGA_CARNE,6,"[8814, 4, 434]",2024-06-06 00:00:00,,suzano,jun_24.xlsx
9092,5,530,35,ENTREGA_CARNE,7,"[9092, 5, 530]",2024-06-07 00:00:00,,suzano,jun_24.xlsx
9258,6,600,35,ENTREGA_CARNE,10,"[9258, 6, 600]",2024-06-10 00:00:00,,suzano,jun_24.xlsx
9330,6,300,35,ENTREGA_CARNE,13,"[9330, 6, 300]",2024-06-13 00:00:00,,suzano,jun_24.xlsx
9262,6,450,35,ENTREGA_CARNE,14,"[9262, 6, 450]",2024-06-14 00:00:00,,suzano,jun_24.xlsx
9308,6,1000,35,ENTREGA_CARNE,20,"[9308, 6, 1000]",2024-06-20 00:00:00,,suzano,jun_24.xlsx
9003,3,350,36,ENTREGA_CARNE,20,"[9003, 3, 350]",2024-06-20 00:00:00,,suzano,jun_24.xlsx
9307,6,700,37,ENTREGA_CARNE,20,"[9307, 6, 700]",2024-06-20 00:00:00,,suzano,jun_24.xlsx
9342,6,350,35,ENTREGA_CARNE,22,"[9342, 6, 350]",2024-06-22 00:00:00,,suzano,jun_24.xlsx
9242,4,784,35,ENTREGA_CARNE,25,"[9242, 4, 784]",2024-06-25 00:00:00,,suzano,jun_24.xlsx
9305,6,420,36,ENTREGA_CARNE,25,"[9305, 6, 420]",2024-06-25 00:00:00,,suzano,jun_24.xlsx
11101,4,230,35,ENTREGA_CARNE,3,"[11101, 4, 230]",2025-06-03 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11047,1,295,35,ENTREGA_CARNE,6,"[11047, 1, 295]",2025-06-06 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11119,7,595,35,ENTREGA_CARNE,7,"[11119, 7, 595]",2025-06-07 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11040,8,689,35,ENTREGA_CARNE,10,"[11040, 8, 689]",2025-06-10 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11003,7,710,35,ENTREGA_CARNE,12,"[11003, 7, 710]",2025-06-12 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11181,8,599,35,ENTREGA_CARNE,16,"[11181, 8, 599]",2025-06-16 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11221,1,60,35,ENTREGA_CARNE,17,"[11221, 1, 60]",2025-06-17 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11199,2,149,35,ENTREGA_CARNE,18,"[11199, 2, 149]",2025-06-18 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11141,7,1610,36,ENTREGA_CARNE,18,"[11141, 7, 1610]",2025-06-18 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11151,8,750,35,ENTREGA_CARNE,20,"[11151, 8, 750]",2025-06-20 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11207,8,1849,35,ENTREGA_CARNE,21,"[11207, 8, 1849]",2025-06-21 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
10985,7,1249,35,ENTREGA_CARNE,23,"[10985, 7, 1249]",2025-06-23 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx
11101,4,230,35,ENTREGA_CARNE,3,"[11101, 4, 230]",2025-06-03 00:00:00,suzano 1,suzano,jun_25.xlsx
11047,1,295,35,ENTREGA_CARNE,6,"[11047, 1, 295]",2025-06-06 00:00:00,suzano 1,suzano,jun_25.xlsx
11119,7,595,35,ENTREGA_CARNE,7,"[11119, 7, 595]",2025-06-07 00:00:00,suzano 1,suzano,jun_25.xlsx
11040,8,689,35,ENTREGA_CARNE,10,"[11040, 8, 689]",2025-06-10 00:00:00,suzano 1,suzano,jun_25.xlsx
11003,7,710,35,ENTREGA_CARNE,12,"[11003, 7, 710]",2025-06-12 00:00:00,suzano 1,suzano,jun_25.xlsx
11181,8,599,35,ENTREGA_CARNE,16,"[11181, 8, 599]",2025-06-16 00:00:00,suzano 1,suzano,jun_25.xlsx
11221,1,60,35,ENTREGA_CARNE,17,"[11221, 1, 60]",2025-06-17 00:00:00,suzano 1,suzano,jun_25.xlsx
11199,2,149,35,ENTREGA_CARNE,18,"[11199, 2, 149]",2025-06-18 00:00:00,suzano 1,suzano,jun_25.xlsx
11141,7,1610,36,ENTREGA_CARNE,18,"[11141, 7, 1610]",2025-06-18 00:00:00,suzano 1,suzano,jun_25.xlsx
11151,8,750,35,ENTREGA_CARNE,20,"[11151, 8, 750]",2025-06-20 00:00:00,suzano 1,suzano,jun_25.xlsx
11207,8,1849,35,ENTREGA_CARNE,21,"[11207, 8, 1849]",2025-06-21 00:00:00,suzano 1,suzano,jun_25.xlsx
10985,7,1249,35,ENTREGA_CARNE,23,"[10985, 7, 1249]",2025-06-23 00:00:00,suzano 1,suzano,jun_25.xlsx
9054,3,400,35,ENTREGA_CARNE,3,"[9054, 3, 400]",2024-05-03 00:00:00,,suzano,mai_24.xlsx
9057,5,550,36,ENTREGA_CARNE,3,"[9057, 5, 550]",2024-05-03 00:00:00,,suzano,mai_24.xlsx
8999,7,420,37,ENTREGA_CARNE,3,"[8999, 7, 420]",2024-05-03 00:00:00,,suzano,mai_24.xlsx
9072,6,1009.98,35,ENTREGA_CARNE,4,"[9072, 6, 1009.98]",2024-05-04 00:00:00,,suzano,mai_24.xlsx
9093,6,350,35,ENTREGA_CARNE,6,"[9093, 6, 350]",2024-05-06 00:00:00,,suzano,mai_24.xlsx
9102,5,300,35,ENTREGA_CARNE,7,"[9102, 5, 300]",2024-05-07 00:00:00,,suzano,mai_24.xlsx
9094,1,398,35,ENTREGA_CARNE,10,"[9094, 1, 398]",2024-05-10 00:00:00,,suzano,mai_24.xlsx
9068,7,875,35,ENTREGA_CARNE,14,"[9068, 7, 875]",2024-05-14 00:00:00,,suzano,mai_24.xlsx
9116,8,1288,35,ENTREGA_CARNE,15,"[9116, 8, 1288]",2024-05-15 00:00:00,,suzano,mai_24.xlsx
9150,5,650,35,ENTREGA_CARNE,16,"[9150, 5, 650]",2024-05-16 00:00:00,,suzano,mai_24.xlsx
9104,7,400,35,ENTREGA_CARNE,17,"[9104, 7, 400]",2024-05-17 00:00:00,,suzano,mai_24.xlsx
9118,8,950,35,ENTREGA_CARNE,18,"[9118, 8, 950]",2024-05-18 00:00:00,,suzano,mai_24.xlsx
9091,6,700,36,ENTREGA_CARNE,18,"[9091, 6, 700]",2024-05-18 00:00:00,,suzano,mai_24.xlsx
9189,7,100,35,ENTREGA_CARNE,27,"[9189, 7, 100]",2024-05-27 00:00:00,,suzano,mai_24.xlsx
9203,1,199,36,ENTREGA_CARNE,27,"[9203, 1, 199]",2024-05-27 00:00:00,,suzano,mai_24.xlsx
9208,5,380,37,ENTREGA_CARNE,27,"[9208, 5, 380]",2024-05-27 00:00:00,,suzano,mai_24.xlsx
9156,4,399,35,ENTREGA_CARNE,29,"[9156, 4, 399]",2024-05-29 00:00:00,,suzano,mai_24.xlsx
9166,8,712,36,ENTREGA_CARNE,29,"[9166, 8, 712]",2024-05-29 00:00:00,,suzano,mai_24.xlsx
9222,3,450,36,ENTREGA_CARNE,31,"[9222, 3, 450]",2024-05-31 00:00:00,,suzano,mai_24.xlsx
10417,6,590,35,ENTREGA_CARNE,8,"[10417, 6, 590]",2025-05-08 00:00:00,suzano 1,suzano,mai_25.xlsx
10921,7,532,35,ENTREGA_CARNE,9,"[10921, 7, 532]",2025-05-09 00:00:00,suzano 1,suzano,mai_25.xlsx
10942,6,300,36,ENTREGA_CARNE,9,"[10942, 6, 300]",2025-05-09 00:00:00,suzano 1,suzano,mai_25.xlsx
OS,Parcelas,Valor Total,35,ENTREGA_CARNE,10,"['OS', 'Parcelas', 'Valor Total']",2025-05-10 00:00:00,suzano 1,suzano,mai_25.xlsx
10902,7,600,36,ENTREGA_CARNE,10,"[10902, 7, 600]",2025-05-10 00:00:00,suzano 1,suzano,mai_25.xlsx
10958,6,370,35,ENTREGA_CARNE,13,"[10958, 6, 370]",2025-05-13 00:00:00,suzano 1,suzano,mai_25.xlsx
10891,7,805,35,ENTREGA_CARNE,14,"[10891, 7, 805]",2025-05-14 00:00:00,suzano 1,suzano,mai_25.xlsx
10922,10,509,35,ENTREGA_CARNE,16,"[10922, 10, 509]",2025-05-16 00:00:00,suzano 1,suzano,mai_25.xlsx
11024,4,159,36,ENTREGA_CARNE,16,"[11024, 4, 159]",2025-05-16 00:00:00,suzano 1,suzano,mai_25.xlsx
11032,7,700,35,ENTREGA_CARNE,17,"[11032, 7, 700]",2025-05-17 00:00:00,suzano 1,suzano,mai_25.xlsx
10562,5,439,35,ENTREGA_CARNE,20,"[10562, 5, 439]",2025-05-20 00:00:00,suzano 1,suzano,mai_25.xlsx
11043,8,770,35,ENTREGA_CARNE,22,"[11043, 8, 770]",2025-05-22 00:00:00,suzano 1,suzano,mai_25.xlsx
10915,7,979.3,35,ENTREGA_CARNE,23,"[10915, 7, 979.3]",2025-05-23 00:00:00,suzano 1,suzano,mai_25.xlsx
10941,6,300,36,ENTREGA_CARNE,23,"[10941, 6, 300]",2025-05-23 00:00:00,suzano 1,suzano,mai_25.xlsx
10955,5,746.9,37,ENTREGA_CARNE,23,"[10955, 5, 746.9]",2025-05-23 00:00:00,suzano 1,suzano,mai_25.xlsx
10966,7,890,35,ENTREGA_CARNE,26,"[10966, 7, 890]",2025-05-26 00:00:00,suzano 1,suzano,mai_25.xlsx
11004,3,359.9,35,ENTREGA_CARNE,29,"[11004, 3, 359.9]",2025-05-29 00:00:00,suzano 1,suzano,mai_25.xlsx
11003,7,720,36,ENTREGA_CARNE,29,"[11003, 7, 720]",2025-05-29 00:00:00,suzano 1,suzano,mai_25.xlsx
8762,6,600,35,ENTREGA_CARNE,2,"[8762, 6, 600]",2024-03-02 00:00:00,,suzano,mar_24.xlsx
8756,7,480,35,ENTREGA_CARNE,8,"[8756, 7, 480]",2024-03-08 00:00:00,,suzano,mar_24.xlsx
8781,6,599,35,ENTREGA_CARNE,9,"[8781, 6, 599]",2024-03-09 00:00:00,,suzano,mar_24.xlsx
8875,6,650,35,ENTREGA_CARNE,19,"[8875, 6, 650]",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8765,6,600,36,ENTREGA_CARNE,19,"[8765, 6, 600]",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8817,8,1400,37,ENTREGA_CARNE,19,"[8817, 8, 1400]",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8851,7,689.99,35,ENTREGA_CARNE,21,"[8851, 7, 689.99]",2024-03-21 00:00:00,,suzano,mar_24.xlsx
8754,8,1900,35,ENTREGA_CARNE,22,"[8754, 8, 1900]",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8337,4,400,35,ENTREGA_CARNE,23,"[8337, 4, 400]",2024-03-23 00:00:00,,suzano,mar_24.xlsx
10553,,580,35,ENTREGA_CARNE,3,"[10553, '', 580]",2025-03-03 00:00:00,,suzano,mar_25.xlsx
10334,5,69.99,35,ENTREGA_CARNE,11,"[10334, 5, 69.99]",2025-03-11 00:00:00,,suzano,mar_25.xlsx
10651,7,1085,35,ENTREGA_CARNE,18,"[10651, 7, 1085]",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10659,4,400,36,ENTREGA_CARNE,18,"[10659, 4, 400]",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10664,6,1100,35,ENTREGA_CARNE,22,"[10664, 6, 1100]",2025-03-22 00:00:00,,suzano,mar_25.xlsx
9956,6,270,35,ENTREGA_CARNE,2,"[9956, 6, 270]",2024-11-02 00:00:00,,suzano,nov_24.xlsx
9948,6,552,35,ENTREGA_CARNE,6,"[9948, 6, 552]",2024-11-06 00:00:00,,suzano,nov_24.xlsx
9681,8,482,36,ENTREGA_CARNE,6,"[9681, 8, 482]",2024-11-06 00:00:00,,suzano,nov_24.xlsx
9936,8,558,37,ENTREGA_CARNE,6,"[9936, 8, 558]",2024-11-06 00:00:00,,suzano,nov_24.xlsx
9960,8,800,35,ENTREGA_CARNE,8,"[9960, 8, 800]",2024-11-08 00:00:00,,suzano,nov_24.xlsx
9973,6,620,35,ENTREGA_CARNE,9,"[9973, 6, 620]",2024-11-09 00:00:00,,suzano,nov_24.xlsx
10021,1,494,35,ENTREGA_CARNE,19,"[10021, 1, 494]",2024-11-19 00:00:00,,suzano,nov_24.xlsx
9980,7,700,35,ENTREGA_CARNE,21,"[9980, 7, 700]",2024-11-21 00:00:00,,suzano,nov_24.xlsx
9981,7,1050,36,ENTREGA_CARNE,21,"[9981, 7, 1050]",2024-11-21 00:00:00,,suzano,nov_24.xlsx
9933,7,601,35,ENTREGA_CARNE,29,"[9933, 7, 601]",2024-11-29 00:00:00,,suzano,nov_24.xlsx
9757,6,1080,35,ENTREGA_CARNE,2,"[9757, 6, 1080]",2024-10-02 00:00:00,,suzano,out_24.xlsx
9845,8,580,35,ENTREGA_CARNE,10,"[9845, 8, 580]",2024-10-10 00:00:00,,suzano,out_24.xlsx
9836,8,1200,35,ENTREGA_CARNE,12,"[9836, 8, 1200]",2024-10-12 00:00:00,,suzano,out_24.xlsx
9860,5,550,35,ENTREGA_CARNE,16,"[9860, 5, 550]",2024-10-16 00:00:00,,suzano,out_24.xlsx
9916,6,906,35,ENTREGA_CARNE,17,"[9916, 6, 906]",2024-10-17 00:00:00,,suzano,out_24.xlsx
9887,5,500,35,ENTREGA_CARNE,19,"[9887, 5, 500]",2024-10-19 00:00:00,,suzano,out_24.xlsx
9839,2,200,35,ENTREGA_CARNE,22,"[9839, 2, 200]",2024-10-22 00:00:00,,suzano,out_24.xlsx
9755,3,456,35,ENTREGA_CARNE,24,"[9755, 3, 456]",2024-10-24 00:00:00,,suzano,out_24.xlsx
9894,7,830,35,ENTREGA_CARNE,25,"[9894, 7, 830]",2024-10-25 00:00:00,,suzano,out_24.xlsx
9886,8,659,35,ENTREGA_CARNE,26,"[9886, 8, 659]",2024-10-26 00:00:00,,suzano,out_24.xlsx
9891,10,1400,36,ENTREGA_CARNE,26,"[9891, 10, 1400]",2024-10-26 00:00:00,,suzano,out_24.xlsx
9272,3,1500,37,ENTREGA_CARNE,26,"[9272, 3, 1500]",2024-10-26 00:00:00,,suzano,out_24.xlsx
9850,4,1100,35,ENTREGA_CARNE,28,"[9850, 4, 1100]",2024-10-28 00:00:00,,suzano,out_24.xlsx
9683,6,270,35,ENTREGA_CARNE,31,"[9683, 6, 270]",2024-10-31 00:00:00,,suzano,out_24.xlsx
11940,4,98,35,ENTREGA_CARNE,2,"[11940, 4, 98]",2025-10-02 00:00:00,suzano 1,suzano,out_25.xlsx
11844,4,319,35,ENTREGA_CARNE,3,"[11844, 4, 319]",2025-10-03 00:00:00,suzano 1,suzano,out_25.xlsx
11948,2,70,36,ENTREGA_CARNE,3,"[11948, 2, 70]",2025-10-03 00:00:00,suzano 1,suzano,out_25.xlsx
11911,4,540,35,ENTREGA_CARNE,13,"[11911, 4, 540]",2025-10-13 00:00:00,suzano 1,suzano,out_25.xlsx
11898,3,480,35,ENTREGA_CARNE,15,"[11898, 3, 480]",2025-10-15 00:00:00,suzano 1,suzano,out_25.xlsx
11875,7,840,35,ENTREGA_CARNE,16,"[11875, 7, 840]",2025-10-16 00:00:00,suzano 1,suzano,out_25.xlsx
11983,9,948.96,35,ENTREGA_CARNE,17,"[11983, 9, 948.96]",2025-10-17 00:00:00,suzano 1,suzano,out_25.xlsx
12019,4,140,36,ENTREGA_CARNE,17,"[12019, 4, 140]",2025-10-17 00:00:00,suzano 1,suzano,out_25.xlsx
11992,6,94,35,ENTREGA_CARNE,21,"[11992, 6, 94]",2025-10-21 00:00:00,suzano 1,suzano,out_25.xlsx
12047,,,36,ENTREGA_CARNE,21,"[12047, '', '']",2025-10-21 00:00:00,suzano 1,suzano,out_25.xlsx
12040,8,420,35,ENTREGA_CARNE,24,"[12040, 8, 420]",2025-10-24 00:00:00,suzano 1,suzano,out_25.xlsx
12071,1,349,35,ENTREGA_CARNE,25,"[12071, 1, 349]",2025-10-25 00:00:00,suzano 1,suzano,out_25.xlsx
9699,6,480,35,ENTREGA_CARNE,3,"[9699, 6, 480]",2024-09-03 00:00:00,,suzano,set_24.xlsx
9615,6,470,35,ENTREGA_CARNE,5,"[9615, 6, 470]",2024-09-05 00:00:00,,suzano,set_24.xlsx
9723,6,550,36,ENTREGA_CARNE,5,"[9723, 6, 550]",2024-09-05 00:00:00,,suzano,set_24.xlsx
9686,8,1800,35,ENTREGA_CARNE,6,"[9686, 8, 1800]",2024-09-06 00:00:00,,suzano,set_24.xlsx
9625,6,810,36,ENTREGA_CARNE,6,"[9625, 6, 810]",2024-09-06 00:00:00,,suzano,set_24.xlsx
9704,7,500,37,ENTREGA_CARNE,6,"[9704, 7, 500]",2024-09-06 00:00:00,,suzano,set_24.xlsx
9716,6,720,35,ENTREGA_CARNE,9,"[9716, 6, 720]",2024-09-09 00:00:00,,suzano,set_24.xlsx
9711,8,800,35,ENTREGA_CARNE,10,"[9711, 8, 800]",2024-09-10 00:00:00,,suzano,set_24.xlsx
9728,8,1300,35,ENTREGA_CARNE,12,"[9728, 8, 1300]",2024-09-12 00:00:00,,suzano,set_24.xlsx
9746,8,490,35,ENTREGA_CARNE,13,"[9746, 8, 490]",2024-09-13 00:00:00,,suzano,set_24.xlsx
9725,6,999,35,ENTREGA_CARNE,18,"[9725, 6, 999]",2024-09-18 00:00:00,,suzano,set_24.xlsx
9811,3,33,35,ENTREGA_CARNE,21,"[9811, 3, 33]",2024-09-21 00:00:00,,suzano,set_24.xlsx
9750,10,1895,36,ENTREGA_CARNE,21,"[9750, 10, 1895]",2024-09-21 00:00:00,,suzano,set_24.xlsx
9784,3,350,35,ENTREGA_CARNE,25,"[9784, 3, 350]",2024-09-25 00:00:00,,suzano,set_24.xlsx
9814,1,100,36,ENTREGA_CARNE,25,"[9814, 1, 100]",2024-09-25 00:00:00,,suzano,set_24.xlsx
9814,6,552,37,ENTREGA_CARNE,25,"[9814, 6, 552]",2024-09-25 00:00:00,,suzano,set_24.xlsx
9864,6,1000,35,ENTREGA_CARNE,30,"[9864, 6, 1000]",2024-09-30 00:00:00,,suzano,set_24.xlsx
11615,6,625,35,ENTREGA_CARNE,5,"[11615, 6, 625]",2025-09-05 00:00:00,suzano 1,suzano,set_25.xlsx
11606,,ANEXA 11615,36,ENTREGA_CARNE,5,"[11606, '', 'ANEXA 11615']",2025-09-05 00:00:00,suzano 1,suzano,set_25.xlsx
11475,3,240,35,ENTREGA_CARNE,10,"[11475, 3, 240]",2025-09-10 00:00:00,suzano 1,suzano,set_25.xlsx
11705,6,790,35,ENTREGA_CARNE,12,"[11705, 6, 790]",2025-09-12 00:00:00,suzano 1,suzano,set_25.xlsx
11711,6,640,35,ENTREGA_CARNE,17,"[11711, 6, 640]",2025-09-17 00:00:00,suzano 1,suzano,set_25.xlsx
11712,8,1050,36,ENTREGA_CARNE,17,"[11712, 8, 1050]",2025-09-17 00:00:00,suzano 1,suzano,set_25.xlsx
11734,10,1310,37,ENTREGA_CARNE,17,"[11734, 10, 1310]",2025-09-17 00:00:00,suzano 1,suzano,set_25.xlsx
11584,6,300,35,ENTREGA_CARNE,18,"[11584, 6, 300]",2025-09-18 00:00:00,suzano 1,suzano,set_25.xlsx
11750,6,750,36,ENTREGA_CARNE,18,"[11750, 6, 750]",2025-09-18 00:00:00,suzano 1,suzano,set_25.xlsx
11791,6,310,35,ENTREGA_CARNE,19,"[11791, 6, 310]",2025-09-19 00:00:00,suzano 1,suzano,set_25.xlsx
11494,9,1539,35,ENTREGA_CARNE,22,"[11494, 9, 1539]",2025-09-22 00:00:00,suzano 1,suzano,set_25.xlsx
11818,5,390,35,ENTREGA_CARNE,23,"[11818, 5, 390]",2025-09-23 00:00:00,suzano 1,suzano,set_25.xlsx
11871,4,450,35,ENTREGA_CARNE,24,"[11871, 4, 450]",2025-09-24 00:00:00,suzano 1,suzano,set_25.xlsx
11852,3,799,36,ENTREGA_CARNE,24,"[11852, 3, 799]",2025-09-24 00:00:00,suzano 1,suzano,set_25.xlsx
11797,4,1021,35,ENTREGA_CARNE,26,"[11797, 4, 1021]",2025-09-26 00:00:00,suzano 1,suzano,set_25.xlsx
11800,7,459,36,ENTREGA_CARNE,26,"[11800, 7, 459]",2025-09-26 00:00:00,suzano 1,suzano,set_25.xlsx
1094,8,1217.0,35,ENTREGA_CARNE,7,"[1094, 8, 1217]",2025-04-07,Suzano 2,suzano2,abr_25.xlsx
1100,4,503.0,35,ENTREGA_CARNE,11,"[1100, 4, 503]",2025-04-11,Suzano 2,suzano2,abr_25.xlsx
966,8,898.0,35,ENTREGA_CARNE,7,"[966, 8, 898]",2024-08-07,,suzano2,ago_24.xlsx
967,5,300.0,36,ENTREGA_CARNE,7,"[967, 5, 300]",2024-08-07,,suzano2,ago_24.xlsx
972,7,699.0,35,ENTREGA_CARNE,8,"[972, 7, 699]",2024-08-08,,suzano2,ago_24.xlsx
969,8,989.0,35,ENTREGA_CARNE,16,"[969, 8, 989]",2024-08-16,,suzano2,ago_24.xlsx
942,8,784.2,35,ENTREGA_CARNE,30,"[942, 8, 784.2]",2024-08-30,,suzano2,ago_24.xlsx
811,4,452.0,35,ENTREGA_CARNE,15,"[811, 4, 452]",2023-12-15,,suzano2,dez_23.xlsx
812,2,226.0,36,ENTREGA_CARNE,15,"[812, 2, 226]",2023-12-15,,suzano2,dez_23.xlsx
797,4,450.0,37,ENTREGA_CARNE,15,"[797, 4, 450]",2023-12-15,,suzano2,dez_23.xlsx
820,5,445.0,35,ENTREGA_CARNE,18,"[820, 5, 445]",2023-12-18,,suzano2,dez_23.xlsx
809,6,1044.0,35,ENTREGA_CARNE,20,"[809, 6, 1044]",2023-12-20,,suzano2,dez_23.xlsx
824,5,240.0,35,ENTREGA_CARNE,21,"[824, 5, 240]",2023-12-21,,suzano2,dez_23.xlsx
810,3,210.0,35,ENTREGA_CARNE,22,"[810, 3, 210]",2023-12-22,,suzano2,dez_23.xlsx
822,8,590.0,35,ENTREGA_CARNE,26,"[822, 8, 590]",2023-12-26,,suzano2,dez_23.xlsx
1028,5,1249.0,35,ENTREGA_CARNE,5,"[1028, 5, 1249]",2024-12-05,,suzano2,dez_24.xlsx
1049,2,249.0,35,ENTREGA_CARNE,7,"[1049, 2, 249]",2024-12-07,,suzano2,dez_24.xlsx
1041,3,498.99,35,ENTREGA_CARNE,13,"[1041, 3, 498.99]",2024-12-13,,suzano2,dez_24.xlsx
1048,5,649.0,35,ENTREGA_CARNE,14,"[1048, 5, 649]",2024-12-14,,suzano2,dez_24.xlsx
1050,6,1090.0,36,ENTREGA_CARNE,14,"[1050, 6, 1090]",2024-12-14,,suzano2,dez_24.xlsx
1057,4,288.76,35,ENTREGA_CARNE,18,"[1057, 4, 288.76]",2024-12-18,,suzano2,dez_24.xlsx
1059,8,579.0,35,ENTREGA_CARNE,20,"[1059, 8, 579]",2024-12-20,,suzano2,dez_24.xlsx
