os,parcelas,valor_total,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem,vendedor_uuid,vendedor_nome_normalizado,canal_captacao_uuid,canal_captacao_nome,data_processamento,arquivo_origem_processado,loja_id,loja_nome
11003,7,710,35,ENTREGA_CARNE,12,"[11003, 7, 710]",2025-06-12 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11181,8,599,35,ENTREGA_CARNE,16,"[11181, 8, 599]",2025-06-16 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11221,1,60,35,ENTREGA_CARNE,17,"[11221, 1, 60]",2025-06-17 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11199,2,149,35,ENTREGA_CARNE,18,"[11199, 2, 149]",2025-06-18 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11141,7,1610,36,ENTREGA_CARNE,18,"[11141, 7, 1610]",2025-06-18 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11151,8,750,35,ENTREGA_CARNE,20,"[11151, 8, 750]",2025-06-20 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11207,8,1849,35,ENTREGA_CARNE,21,"[11207, 8, 1849]",2025-06-21 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10985,7,1249,35,ENTREGA_CARNE,23,"[10985, 7, 1249]",2025-06-23 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9054,3,400,35,ENTREGA_CARNE,3,"[9054, 3, 400]",2024-05-03 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9057,5,550,36,ENTREGA_CARNE,3,"[9057, 5, 550]",2024-05-03 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8999,7,420,37,ENTREGA_CARNE,3,"[8999, 7, 420]",2024-05-03 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9072,6,1009.98,35,ENTREGA_CARNE,4,"[9072, 6, 1009.98]",2024-05-04 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9093,6,350,35,ENTREGA_CARNE,6,"[9093, 6, 350]",2024-05-06 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9102,5,300,35,ENTREGA_CARNE,7,"[9102, 5, 300]",2024-05-07 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9094,1,398,35,ENTREGA_CARNE,10,"[9094, 1, 398]",2024-05-10 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9068,7,875,35,ENTREGA_CARNE,14,"[9068, 7, 875]",2024-05-14 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9116,8,1288,35,ENTREGA_CARNE,15,"[9116, 8, 1288]",2024-05-15 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9150,5,650,35,ENTREGA_CARNE,16,"[9150, 5, 650]",2024-05-16 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9104,7,400,35,ENTREGA_CARNE,17,"[9104, 7, 400]",2024-05-17 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9118,8,950,35,ENTREGA_CARNE,18,"[9118, 8, 950]",2024-05-18 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9091,6,700,36,ENTREGA_CARNE,18,"[9091, 6, 700]",2024-05-18 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9189,7,100,35,ENTREGA_CARNE,27,"[9189, 7, 100]",2024-05-27 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9203,1,199,36,ENTREGA_CARNE,27,"[9203, 1, 199]",2024-05-27 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9208,5,380,37,ENTREGA_CARNE,27,"[9208, 5, 380]",2024-05-27 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9156,4,399,35,ENTREGA_CARNE,29,"[9156, 4, 399]",2024-05-29 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9166,8,712,36,ENTREGA_CARNE,29,"[9166, 8, 712]",2024-05-29 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9222,3,450,36,ENTREGA_CARNE,31,"[9222, 3, 450]",2024-05-31 00:00:00,,suzano,mai_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10417,6,590,35,ENTREGA_CARNE,8,"[10417, 6, 590]",2025-05-08 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10921,7,532,35,ENTREGA_CARNE,9,"[10921, 7, 532]",2025-05-09 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10942,6,300,36,ENTREGA_CARNE,9,"[10942, 6, 300]",2025-05-09 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10902,7,600,36,ENTREGA_CARNE,10,"[10902, 7, 600]",2025-05-10 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10958,6,370,35,ENTREGA_CARNE,13,"[10958, 6, 370]",2025-05-13 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10891,7,805,35,ENTREGA_CARNE,14,"[10891, 7, 805]",2025-05-14 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10922,10,509,35,ENTREGA_CARNE,16,"[10922, 10, 509]",2025-05-16 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11024,4,159,36,ENTREGA_CARNE,16,"[11024, 4, 159]",2025-05-16 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11032,7,700,35,ENTREGA_CARNE,17,"[11032, 7, 700]",2025-05-17 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10562,5,439,35,ENTREGA_CARNE,20,"[10562, 5, 439]",2025-05-20 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11043,8,770,35,ENTREGA_CARNE,22,"[11043, 8, 770]",2025-05-22 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10915,7,979.3,35,ENTREGA_CARNE,23,"[10915, 7, 979.3]",2025-05-23 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10941,6,300,36,ENTREGA_CARNE,23,"[10941, 6, 300]",2025-05-23 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10955,5,746.9,37,ENTREGA_CARNE,23,"[10955, 5, 746.9]",2025-05-23 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10966,7,890,35,ENTREGA_CARNE,26,"[10966, 7, 890]",2025-05-26 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11004,3,359.9,35,ENTREGA_CARNE,29,"[11004, 3, 359.9]",2025-05-29 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11003,7,720,36,ENTREGA_CARNE,29,"[11003, 7, 720]",2025-05-29 00:00:00,suzano 1,suzano,mai_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8762,6,600,35,ENTREGA_CARNE,2,"[8762, 6, 600]",2024-03-02 00:00:00,,suzano,mar_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8756,7,480,35,ENTREGA_CARNE,8,"[8756, 7, 480]",2024-03-08 00:00:00,,suzano,mar_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8781,6,599,35,ENTREGA_CARNE,9,"[8781, 6, 599]",2024-03-09 00:00:00,,suzano,mar_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8875,6,650,35,ENTREGA_CARNE,19,"[8875, 6, 650]",2024-03-19 00:00:00,,suzano,mar_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8765,6,600,36,ENTREGA_CARNE,19,"[8765, 6, 600]",2024-03-19 00:00:00,,suzano,mar_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8817,8,1400,37,ENTREGA_CARNE,19,"[8817, 8, 1400]",2024-03-19 00:00:00,,suzano,mar_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8851,7,689.99,35,ENTREGA_CARNE,21,"[8851, 7, 689.99]",2024-03-21 00:00:00,,suzano,mar_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8754,8,1900,35,ENTREGA_CARNE,22,"[8754, 8, 1900]",2024-03-22 00:00:00,,suzano,mar_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8337,4,400,35,ENTREGA_CARNE,23,"[8337, 4, 400]",2024-03-23 00:00:00,,suzano,mar_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10553,,580,35,ENTREGA_CARNE,3,"[10553, '', 580]",2025-03-03 00:00:00,,suzano,mar_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10334,5,69.99,35,ENTREGA_CARNE,11,"[10334, 5, 69.99]",2025-03-11 00:00:00,,suzano,mar_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10651,7,1085,35,ENTREGA_CARNE,18,"[10651, 7, 1085]",2025-03-18 00:00:00,,suzano,mar_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10659,4,400,36,ENTREGA_CARNE,18,"[10659, 4, 400]",2025-03-18 00:00:00,,suzano,mar_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10664,6,1100,35,ENTREGA_CARNE,22,"[10664, 6, 1100]",2025-03-22 00:00:00,,suzano,mar_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9956,6,270,35,ENTREGA_CARNE,2,"[9956, 6, 270]",2024-11-02 00:00:00,,suzano,nov_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9948,6,552,35,ENTREGA_CARNE,6,"[9948, 6, 552]",2024-11-06 00:00:00,,suzano,nov_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9681,8,482,36,ENTREGA_CARNE,6,"[9681, 8, 482]",2024-11-06 00:00:00,,suzano,nov_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9936,8,558,37,ENTREGA_CARNE,6,"[9936, 8, 558]",2024-11-06 00:00:00,,suzano,nov_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9960,8,800,35,ENTREGA_CARNE,8,"[9960, 8, 800]",2024-11-08 00:00:00,,suzano,nov_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9973,6,620,35,ENTREGA_CARNE,9,"[9973, 6, 620]",2024-11-09 00:00:00,,suzano,nov_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10021,1,494,35,ENTREGA_CARNE,19,"[10021, 1, 494]",2024-11-19 00:00:00,,suzano,nov_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9980,7,700,35,ENTREGA_CARNE,21,"[9980, 7, 700]",2024-11-21 00:00:00,,suzano,nov_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9981,7,1050,36,ENTREGA_CARNE,21,"[9981, 7, 1050]",2024-11-21 00:00:00,,suzano,nov_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9933,7,601,35,ENTREGA_CARNE,29,"[9933, 7, 601]",2024-11-29 00:00:00,,suzano,nov_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9757,6,1080,35,ENTREGA_CARNE,2,"[9757, 6, 1080]",2024-10-02 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9845,8,580,35,ENTREGA_CARNE,10,"[9845, 8, 580]",2024-10-10 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9836,8,1200,35,ENTREGA_CARNE,12,"[9836, 8, 1200]",2024-10-12 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9860,5,550,35,ENTREGA_CARNE,16,"[9860, 5, 550]",2024-10-16 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9916,6,906,35,ENTREGA_CARNE,17,"[9916, 6, 906]",2024-10-17 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9887,5,500,35,ENTREGA_CARNE,19,"[9887, 5, 500]",2024-10-19 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9839,2,200,35,ENTREGA_CARNE,22,"[9839, 2, 200]",2024-10-22 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9755,3,456,35,ENTREGA_CARNE,24,"[9755, 3, 456]",2024-10-24 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9894,7,830,35,ENTREGA_CARNE,25,"[9894, 7, 830]",2024-10-25 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9886,8,659,35,ENTREGA_CARNE,26,"[9886, 8, 659]",2024-10-26 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9891,10,1400,36,ENTREGA_CARNE,26,"[9891, 10, 1400]",2024-10-26 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9272,3,1500,37,ENTREGA_CARNE,26,"[9272, 3, 1500]",2024-10-26 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9850,4,1100,35,ENTREGA_CARNE,28,"[9850, 4, 1100]",2024-10-28 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9683,6,270,35,ENTREGA_CARNE,31,"[9683, 6, 270]",2024-10-31 00:00:00,,suzano,out_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11940,4,98,35,ENTREGA_CARNE,2,"[11940, 4, 98]",2025-10-02 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11844,4,319,35,ENTREGA_CARNE,3,"[11844, 4, 319]",2025-10-03 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11948,2,70,36,ENTREGA_CARNE,3,"[11948, 2, 70]",2025-10-03 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11911,4,540,35,ENTREGA_CARNE,13,"[11911, 4, 540]",2025-10-13 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11898,3,480,35,ENTREGA_CARNE,15,"[11898, 3, 480]",2025-10-15 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11875,7,840,35,ENTREGA_CARNE,16,"[11875, 7, 840]",2025-10-16 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11983,9,948.96,35,ENTREGA_CARNE,17,"[11983, 9, 948.96]",2025-10-17 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
12019,4,140,36,ENTREGA_CARNE,17,"[12019, 4, 140]",2025-10-17 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11992,6,94,35,ENTREGA_CARNE,21,"[11992, 6, 94]",2025-10-21 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
12047,,,36,ENTREGA_CARNE,21,"[12047, '', '']",2025-10-21 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
12040,8,420,35,ENTREGA_CARNE,24,"[12040, 8, 420]",2025-10-24 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
12071,1,349,35,ENTREGA_CARNE,25,"[12071, 1, 349]",2025-10-25 00:00:00,suzano 1,suzano,out_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9699,6,480,35,ENTREGA_CARNE,3,"[9699, 6, 480]",2024-09-03 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9615,6,470,35,ENTREGA_CARNE,5,"[9615, 6, 470]",2024-09-05 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
